run,judge_model,language,dimension,protocol,k_per_class,n_calibration,n_test,repeat,baseline_threshold,selected_threshold,full_group_baseline_balanced_accuracy,test_baseline_balanced_accuracy,test_calibrated_balanced_accuracy,delta_balanced_accuracy
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,18,4,2,0.6,0.6153846153846154,0.5,-0.11538461538461542
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,19,4,2,0.6,0.6153846153846154,0.5,-0.11538461538461542
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,20,4,5,0.6,0.6153846153846154,0.5769230769230769,-0.03846153846153855
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,21,4,2,0.6,0.6538461538461539,0.5,-0.15384615384615385
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,22,4,5,0.6,0.5769230769230769,0.5384615384615384,-0.038461538461538436
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,23,4,4,0.6,0.5384615384615384,0.5384615384615384,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,24,4,3,0.6,0.5769230769230769,0.5384615384615384,-0.038461538461538436
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,25,4,4,0.6,0.5384615384615384,0.5384615384615384,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,26,4,5,0.6,0.6153846153846154,0.5769230769230769,-0.03846153846153855
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,27,4,3,0.6,0.5769230769230769,0.5384615384615384,-0.038461538461538436
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,28,4,2,0.6,0.6153846153846154,0.5,-0.11538461538461542
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,29,4,2,0.6,0.6153846153846154,0.5,-0.11538461538461542
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,30,4,5,0.6,0.6153846153846154,0.5769230769230769,-0.03846153846153855
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,31,4,3,0.6,0.5384615384615384,0.5,-0.038461538461538436
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,32,4,5,0.6,0.5769230769230769,0.5384615384615384,-0.038461538461538436
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,33,4,2,0.6,0.6153846153846154,0.5,-0.11538461538461542
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,34,4,2,0.6,0.6538461538461539,0.5,-0.15384615384615385
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,35,4,4,0.6,0.5384615384615384,0.5384615384615384,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,36,4,3,0.6,0.5769230769230769,0.5384615384615384,-0.038461538461538436
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,37,4,5,0.6,0.5769230769230769,0.5384615384615384,-0.038461538461538436
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,38,4,2,0.6,0.6153846153846154,0.5,-0.11538461538461542
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,39,4,5,0.6,0.6538461538461539,0.5769230769230769,-0.07692307692307698
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,40,4,2,0.6,0.6153846153846154,0.5,-0.11538461538461542
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,41,4,2,0.6,0.6153846153846154,0.5,-0.11538461538461542
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,42,4,3,0.6,0.6153846153846154,0.5384615384615384,-0.07692307692307698
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,43,4,3,0.6,0.6153846153846154,0.5384615384615384,-0.07692307692307698
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,44,4,4,0.6,0.5769230769230769,0.5769230769230769,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,45,4,2,0.6,0.6538461538461539,0.5,-0.15384615384615385
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,46,4,4,0.6,0.5384615384615384,0.5384615384615384,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,47,4,3,0.6,0.5769230769230769,0.5384615384615384,-0.038461538461538436
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,48,4,2,0.6,0.6153846153846154,0.5,-0.11538461538461542
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,2,4,26,49,4,3,0.6,0.6153846153846154,0.5384615384615384,-0.07692307692307698
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,0,4,5,0.6,0.6363636363636364,0.5454545454545454,-0.09090909090909094
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,1,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,2,4,5,0.6,0.5909090909090909,0.5454545454545454,-0.045454545454545525
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,3,4,4,0.6,0.5909090909090909,0.5909090909090909,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,4,4,3,0.6,0.5909090909090908,0.5454545454545454,-0.045454545454545414
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,5,4,4,0.6,0.5454545454545454,0.5454545454545454,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,6,4,4,0.6,0.5909090909090909,0.5909090909090909,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,7,4,5,0.6,0.6363636363636364,0.5909090909090908,-0.045454545454545525
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,8,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,9,4,5,0.6,0.5454545454545454,0.5,-0.045454545454545414
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,10,4,4,0.6,0.5909090909090909,0.5909090909090909,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,11,4,4,0.6,0.5454545454545454,0.5454545454545454,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,12,4,3,0.6,0.6363636363636364,0.5454545454545454,-0.09090909090909094
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,13,4,3,0.6,0.6363636363636364,0.5454545454545454,-0.09090909090909094
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,14,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,15,4,3,0.6,0.5909090909090908,0.5454545454545454,-0.045454545454545414
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,16,4,5,0.6,0.5909090909090909,0.5,-0.09090909090909094
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,17,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,18,4,3,0.6,0.5454545454545454,0.5,-0.045454545454545414
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,19,4,4,0.6,0.5909090909090909,0.5909090909090909,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,20,4,4,0.6,0.5909090909090909,0.5909090909090909,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,21,4,2,0.6,0.6818181818181818,0.5,-0.18181818181818177
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,22,4,4,0.6,0.5909090909090909,0.5909090909090909,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,23,4,3,0.6,0.6363636363636364,0.5454545454545454,-0.09090909090909094
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,24,4,3,0.6,0.5909090909090908,0.5454545454545454,-0.045454545454545414
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,25,4,4,0.6,0.5454545454545454,0.5454545454545454,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,26,4,3,0.6,0.6363636363636364,0.5454545454545454,-0.09090909090909094
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,27,4,4,0.6,0.5454545454545454,0.5454545454545454,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,28,4,3,0.6,0.5454545454545454,0.5,-0.045454545454545414
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,29,4,3,0.6,0.5909090909090909,0.5454545454545454,-0.045454545454545525
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,30,4,5,0.6,0.5,0.45454545454545453,-0.04545454545454547
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,31,4,5,0.6,0.6363636363636364,0.5909090909090908,-0.045454545454545525
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,32,4,4,0.6,0.5454545454545454,0.5454545454545454,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,33,4,3,0.6,0.5909090909090908,0.5454545454545454,-0.045454545454545414
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,34,4,4,0.6,0.5454545454545454,0.5454545454545454,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,35,4,4,0.6,0.5909090909090909,0.5909090909090909,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,36,4,4,0.6,0.5909090909090908,0.5909090909090908,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,37,4,2,0.6,0.6363636363636364,0.5,-0.13636363636363635
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,38,4,3,0.6,0.5909090909090909,0.5454545454545454,-0.045454545454545525
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,39,4,4,0.6,0.5454545454545454,0.5454545454545454,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,40,4,5,0.6,0.6363636363636364,0.5909090909090908,-0.045454545454545525
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,41,4,5,0.6,0.6363636363636364,0.5909090909090908,-0.045454545454545525
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,42,4,2,0.6,0.6363636363636364,0.5,-0.13636363636363635
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,43,4,3,0.6,0.5454545454545454,0.5,-0.045454545454545414
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,44,4,3,0.6,0.5454545454545454,0.5,-0.045454545454545414
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,45,4,4,0.6,0.5454545454545454,0.5454545454545454,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,46,4,5,0.6,0.6363636363636364,0.5454545454545454,-0.09090909090909094
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,47,4,3,0.6,0.5909090909090909,0.5454545454545454,-0.045454545454545525
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,48,4,4,0.6,0.5909090909090909,0.5909090909090909,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,4,8,22,49,4,2,0.6,0.6363636363636364,0.5,-0.13636363636363635
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,0,4,5,0.6,0.5714285714285714,0.5,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,1,4,5,0.6,0.6428571428571428,0.5714285714285714,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,2,4,5,0.6,0.5714285714285714,0.5,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,3,4,4,0.6,0.5714285714285714,0.5714285714285714,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,4,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,5,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,6,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,7,4,2,0.6,0.7142857142857142,0.5,-0.2142857142857142
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,8,4,5,0.6,0.6428571428571428,0.5714285714285714,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,9,4,5,0.6,0.5,0.42857142857142855,-0.07142857142857145
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,10,4,5,0.6,0.4285714285714286,0.3571428571428571,-0.07142857142857151
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,11,4,3,0.6,0.7142857142857142,0.5714285714285714,-0.1428571428571428
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,12,4,3,0.6,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,13,4,3,0.6,0.5714285714285714,0.5,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,14,4,4,0.6,0.5714285714285714,0.5714285714285714,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,15,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,16,4,4,0.6,0.5714285714285714,0.5714285714285714,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,17,4,5,0.6,0.6428571428571428,0.5714285714285714,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,18,4,2,0.6,0.7142857142857142,0.5,-0.2142857142857142
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,19,4,4,0.6,0.4285714285714286,0.4285714285714286,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,20,4,3,0.6,0.6428571428571428,0.5714285714285714,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,21,4,3,0.6,0.5714285714285714,0.5,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,22,4,4,0.6,0.42857142857142855,0.42857142857142855,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,23,4,5,0.6,0.5714285714285714,0.5,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,24,4,5,0.6,0.6428571428571428,0.5714285714285714,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,25,4,4,0.6,0.5714285714285714,0.5714285714285714,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,26,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,27,4,4,0.6,0.5714285714285714,0.5714285714285714,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,28,4,3,0.6,0.6428571428571428,0.5714285714285714,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,29,4,4,0.6,0.6428571428571428,0.6428571428571428,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,30,4,3,0.6,0.5714285714285714,0.5,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,31,4,5,0.6,0.6428571428571428,0.5714285714285714,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,32,4,3,0.6,0.7142857142857143,0.5714285714285714,-0.1428571428571429
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,33,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,34,4,2,0.6,0.7857142857142857,0.5,-0.2857142857142857
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,35,4,3,0.6,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,36,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,37,4,3,0.6,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,38,4,3,0.6,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,39,4,3,0.6,0.5714285714285714,0.5,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,40,4,3,0.6,0.7142857142857143,0.5714285714285714,-0.1428571428571429
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,41,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,42,4,3,0.6,0.6428571428571428,0.5714285714285714,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,43,4,5,0.6,0.6428571428571428,0.5714285714285714,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,44,4,5,0.6,0.5714285714285714,0.5,-0.0714285714285714
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,45,4,3,0.6,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,46,4,5,0.6,0.7142857142857142,0.5714285714285714,-0.1428571428571428
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,47,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,48,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,8,16,14,49,4,5,0.6,0.5714285714285714,0.42857142857142855,-0.14285714285714285
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,0,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,1,4,3,0.6,1.0,0.5,-0.5
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,2,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,3,4,3,0.6,0.6666666666666666,0.5,-0.16666666666666663
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,4,4,4,0.6,0.6666666666666666,0.6666666666666666,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,5,4,4,0.6,0.3333333333333333,0.3333333333333333,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,6,4,4,0.6,0.3333333333333333,0.3333333333333333,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,7,4,4,0.6,0.6666666666666666,0.6666666666666666,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,8,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,9,4,5,0.6,0.6666666666666666,0.5,-0.16666666666666663
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,10,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,11,4,5,0.6,0.6666666666666666,0.5,-0.16666666666666663
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,12,4,3,0.6,0.6666666666666666,0.5,-0.16666666666666663
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,13,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,14,4,5,0.6,0.3333333333333333,0.16666666666666666,-0.16666666666666666
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,15,4,4,0.6,0.6666666666666666,0.6666666666666666,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,16,4,5,0.6,0.8333333333333333,0.6666666666666666,-0.16666666666666663
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,17,4,5,0.6,0.5,0.3333333333333333,-0.16666666666666669
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,18,4,3,0.6,0.6666666666666666,0.5,-0.16666666666666663
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,19,4,4,0.6,0.6666666666666666,0.6666666666666666,0.0
